STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
86897099999,ICARAIMA,2016-07-04,2020-04-07,null,BR,-23.3902778,-53.6597222,386.5
74939999999,IGARAPE-ACU NORTH,1945-05-14,1945-09-19,null,BR,-1.067,-47.617,57
86923099999,IGUAPE,2016-07-04,2020-04-07,null,BR,-24.6666666,-47.55,4.5
82686099999,IGUATU,1991-09-09,2001-11-07,null,BR,-6.3666666,-39.3,217
81873099999,IGUATU,2016-07-04,2020-04-07,null,BR,-6.4,-39.2666666,234.5
83348099999,ILHEUS,1973-02-05,1985-04-03,null,BR,-14.8,-39.0666666,60
86699099999,ILHEUS,2016-07-04,2019-06-17,null,BR,-14.65,-39.1666667,79.5
82566099999,IMPERATRIZ,1986-07-01,1997-09-30,null,BR,-5.533,-47.5,123
81822099999,IMPERATRIZ,2016-07-04,2020-04-07,null,BR,-5.55,-47.4666666,127.5
86929099999,INACIO MARTINS,2016-07-04,2020-04-07,null,BR,-25.5666666,-51.0833333,1261.5
86946099999,INDAIAL,2016-07-04,2020-04-07,null,BR,-26.9166666,-49.2666666,88.2
83872099999,INDAIAL,1993-01-04,1997-09-02,null,BR,-26.9,-49.2166666,68
83522099999,IPAMERI,1991-08-13,1997-03-28,null,BR,-17.7166666,-48.1666666,752
86698099999,IPIAU,2016-07-04,2020-04-07,null,BR,-14.1666666,-39.7,126.5
83881099999,IRAI,1977-10-24,2004-04-23,null,BR,-27.1833333,-53.2333333,247
83836099999,IRATI,1977-12-17,1997-09-02,null,BR,-25.4666666,-50.6333333,837
86635099999,IRECE,2016-07-07,2020-04-07,null,BR,-11.3333333,-41.8666666,756.5
83182099999,IRECE,1974-08-08,1996-10-15,null,BR,-11.3,-41.8666666,747
86638099999,ITABAIANINHA,2016-07-04,2020-03-31,null,BR,-11.2666666,-37.8,209.5
83195099999,ITABAIANINHA,1991-10-30,1996-04-28,null,BR,-11.1166666,-37.8166666,208
83244099999,ITABERABA,1990-05-12,1997-05-31,null,BR,-12.55,-40.4333333,249
86656099999,ITABERABA,2016-07-04,2020-04-07,null,BR,-12.5166666,-40.2833333,251.39
81733099999,ITACOATIARA,2016-07-04,2020-03-25,null,BR,-3.1333333,-58.4833333,38.5
82336099999,ITACOATIARA,1989-11-21,2020-04-04,null,BR,-3.127256,-58.481186,43.28
82444099999,ITAITUBA,1992-10-01,2020-04-07,null,BR,-4.242342,-56.000669,33.52
82445099999,ITAITUBA,1991-09-18,1993-06-23,null,BR,-4.2666666,-55.9833333,45
81778099999,ITAITUBA,2016-07-04,2020-04-07,null,BR,-4.2833333,-56,14.5
83998599999,ITAITUBA,1987-08-02,1992-09-24,null,BR,-4.25,-56,34
86948099999,ITAJAI,2016-07-04,2020-04-07,null,BR,-26.9508333,-48.7619444,19.5
83488099999,ITAMARANDIBA,1989-12-09,1999-02-02,null,BR,-17.85,-42.85,1097
86742099999,ITAOBIM,2016-07-04,2020-04-07,null,BR,-16.5833333,-41.4833333,267.5
86689099999,ITAPACI,2016-07-04,2020-04-07,null,BR,-14.9833333,-49.5333333,523.5
83695099999,ITAPERUNA,2004-10-18,2013-07-10,null,BR,-21.2,-41.8833333,123
86723099999,ITAPETINGA,2016-07-04,2020-04-06,null,BR,-15.25,-40.2333333,270.5
86905099999,ITAPEVA,2016-07-04,2020-04-07,null,BR,-23.9833333,-48.8833333,708.5
81756099999,ITAPIPOCA,2016-07-05,2019-12-13,null,BR,-3.4833333,-39.5833333,103.5
86869099999,ITAPIRA,2016-07-04,2020-04-07,null,BR,-22.4166666,-46.8,634.5
86947099999,ITAPOA,2016-07-04,2020-04-07,null,BR,-26.0833333,-48.65,3.5
86896099999,ITAQUIRAI,2016-07-04,2020-04-07,null,BR,-23.45,-54.1833333,337.5
86748099999,ITIQUIRA,2016-07-04,2019-11-23,null,BR,-17.1833333,-54.5,586.5
86674099999,ITIRUCU,2016-07-04,2020-04-07,null,BR,-13.5333333,-40.1166666,757.11
86775099999,ITUIUTABA,2016-07-04,2020-01-05,null,BR,-18.95,-49.5333333,561.5
86774099999,ITUMBIARA,2016-07-04,2020-04-07,null,BR,-18.4166666,-49.2,489.5
86957099999,ITUPORANGA,2016-07-04,2020-04-07,null,BR,-27.4183333,-49.6466667,485.5
86817099999,ITUVERAVA,2016-07-04,2020-04-07,null,BR,-20.3594444,-47.775,601.5
86930099999,IVAI,2016-07-04,2020-04-07,null,BR,-25.0166666,-50.85,809.5
83811099999,IVAI,1990-06-07,1992-12-04,null,BR,-24.4,-50.8333333,808
83704099999,IVINHEMA,1995-03-02,2003-06-06,null,BR,-22.3166666,-53.9333333,369
86860099999,IVINHEMA,2016-07-04,2020-04-07,null,BR,-22.3,-53.8166666,374.79
82640099999,JACAREACANGA,1973-01-01,2020-04-07,null,BR,-6.233156,-57.776869,98.75
86636099999,JACOBINA,2016-07-04,2020-04-07,null,BR,-11.2,-40.4666666,454.5
83186099999,JACOBINA,1990-05-12,1997-03-11,null,BR,-11.1833333,-40.4666666,485
86996099999,JAGUARAO,2016-07-04,2020-04-07,null,BR,-32.5541667,-53.3763889,48.5
81833099999,JAGUARIBE,2016-07-04,2020-04-07,null,BR,-5.9052777,-38.6277778,185.5
82493099999,JAGUARUANA,1993-07-08,1993-07-08,null,BR,-4.7833333,-37.7666666,12
86814099999,JALES,2016-07-04,2020-04-07,null,BR,-20.1666666,-50.6,458.5
83395099999,JANAUBA,1997-08-20,1997-08-20,null,BR,-15.7833333,-43.3,516
83386099999,JANUARIA,1977-01-27,1997-08-20,null,BR,-15.4333333,-44.3666666,474
86752099999,JATAI,2016-07-28,2020-04-07,null,BR,-17.9166666,-51.7166666,583.5
86955099999,JOACABA,2016-07-04,2020-04-07,null,BR,-27.1694444,-51.5588889,777.5
82798099999,JOAO PESSOA,1973-01-01,2020-04-07,null,BR,-7.1,-34.8666666,7
81918099999,JOAO PESSOA,2016-07-04,2020-04-07,null,BR,-7.15,-34.85,45.5
82798099999,JOAO PESSOA,1973-01-01,2020-04-07,null,BR,-7.1,-34.8666666,7
86758099999,JOAO PINHEIRO,2016-07-04,2020-04-07,null,BR,-17.7833333,-46.1166666,871.5
86903099999,JOAQUIM TAVORA,2016-07-04,2020-04-07,null,BR,-23.5052778,-49.9463889,523.5
86839099999,JOSE BONIFACIO,2016-07-04,2020-04-07,null,BR,-21.0833333,-49.9166666,406.5
81798099999,JUAGUARUANA,2016-07-04,2019-12-04,null,BR,-4.7833333,-37.7833333,13.5
86625099999,JUARA,2016-07-04,2020-04-07,null,BR,-11.2833333,-57.5333333,261.5
86624099999,JUINA,2016-07-04,2020-04-07,null,BR,-11.3833333,-58.7833333,375.5
86851099999,JUIZ DE FORA,2016-07-04,2020-04-07,null,BR,-21.7666666,-43.3666666,951.5
86859099999,JUTI,2016-07-04,2020-04-07,null,BR,-22.85,-54.6,380.5
81888099999,LABREA,2016-07-04,2020-04-07,null,BR,-7.2666666,-64.7833333,65.5
82723099999,LABREA,1973-03-11,2003-03-07,null,BR,-7.25,-64.8333333,60
83891099999,LAGES,1990-05-01,1997-09-02,null,BR,-27.8166666,-50.3333333,937
83588099999,LAGOA SANTA AIRPORT,1973-01-01,2020-04-07,null,BR,-19.65,-43.8833333,852
83916099999,LAGOA VERMELHA,1989-11-23,1997-04-08,null,BR,-28.4166666,-51.5833333,806
86965099999,LAGOA VERMELHA,2016-07-04,2020-04-07,null,BR,-28.2219444,-51.5122222,843.5
82798199999,LAURO CARNEIRO DE LOYOLA,2007-06-29,2020-04-07,null,BR,-26.224453,-48.797364,4.57
83914099999,LAURO KURTZ,1973-05-27,2020-04-03,null,BR,-28.243989,-52.326558,724.2
83687099999,LAVRAS,1977-08-09,1996-05-30,null,BR,-21.2333333,-45,919
83652099999,LEITE LOPES,1996-01-01,2020-04-07,null,BR,-21.134167,-47.774189,549.24
83679399999,LEITE LOPES,1992-08-28,2009-08-13,null,BR,-21.133,-47.767,563
83242099999,LENCOIS,1974-06-19,1999-03-10,null,BR,-12.5666666,-41.3833333,439
86654099999,LENCOIS,2016-07-04,2020-04-07,null,BR,-12.5666666,-41.3833333,440.5
86805099999,LINHARES,2016-07-04,2020-04-07,null,BR,-19.35,-40.0666666,41.5
86840099999,LINS,2016-07-04,2020-04-06,null,BR,-21.667,-49.733,461
83766099999,LONDRINA,1977-08-09,1996-04-20,null,BR,-23.3833333,-51.1833333,566
83768099999,LONDRINA,1973-01-01,2020-04-07,null,BR,-23.333625,-51.130072,569.06
86651099999,LUIS EDUARDO MAGALHAES,2016-07-04,2020-04-07,null,BR,-12.15,-45.8166666,755.54
86736099999,LUZIANIA,2016-07-04,2020-04-07,null,BR,-16.2666666,-47.9666666,959.5
83699399999,MACAE,1990-02-07,2011-04-23,null,BR,-22.333,-41.767,3
86891099999,MACAE,1996-01-01,2020-04-07,null,BR,-22.343031,-41.766033,2.43
83749099999,MACAE AERO,1988-06-01,2007-10-19,null,BR,-22.3333333,-41.75,2
86655099999,MACAJUBA,2016-07-04,2020-04-07,null,BR,-12.1166666,-40.35,381.5
82098099999,MACAPA,1973-01-01,2020-04-07,null,BR,0.050664,-51.072178,17.06
82099099999,MACAPA-AEROPORTO,1943-09-01,2002-01-02,null,BR,0.05,-51.0666666,16
82594099999,MACAU,1974-06-16,2013-07-11,null,BR,-5.1166666,-36.6333333,6
82994099999,MACEIO,1977-08-03,1997-09-17,null,BR,-9.6666666,-35.7,65
81998099999,MACEIO,2016-07-04,2020-04-07,null,BR,-9.55,-35.7666666,66
83683099999,MACHADO,1990-06-15,1996-05-30,null,BR,-21.6666666,-45.9166666,873
83689099999,MAJOR BRIGADEIRO DOORGAL BORGES,1973-01-01,2020-04-07,null,BR,-21.267167,-43.761056,1114.65
86942099999,MAJOR VIEIRA,2016-07-04,2020-04-07,null,BR,-26.4,-50.3666666,809.5
82331099999,MANAUS,1973-02-21,1994-09-03,null,BR,-3.1333333,-60.0166666,72
81730099999,MANAUS,2016-07-04,2020-04-07,null,BR,-3.1333333,-59.95,68.5
86825099999,MANHUACU,2016-07-04,2020-04-07,null,BR,-20.2666666,-42.1833333,837.5
82533099999,MANICORE,1974-02-22,2020-04-04,null,BR,-5.811381,-61.278319,53.03
86784099999,MANTENA,2016-07-04,2020-04-07,null,BR,-18.7833333,-40.9833333,271.5
81820099999,MARABA,2016-07-04,2020-04-07,null,BR,-5.1666666,-49.3833333,117.5
82562099999,MARABA,1973-01-01,2020-04-07,null,BR,-5.368589,-49.138025,108.81
86834099999,MARACAJU,2016-07-04,2019-12-11,null,BR,-21.617,-55.183,403
83660099999,MARAMBAIA,1984-09-23,1987-03-22,null,BR,-23.05,-43.6,16
86916099999,MARECHAL CANDIDO RONDON,2016-07-05,2019-12-04,null,BR,-24.5333333,-54.0166666,393.5
82281099999,MARECHAL CUNHA MACHADO INTL,1943-05-01,2020-04-07,null,BR,-2.585361,-44.234139,54.25
83362099999,MARECHAL RONDON,1973-01-01,2020-04-07,null,BR,-15.652931,-56.116719,188.06
81922099999,MARECHAL THAUMATURGO,2016-07-18,2019-12-04,null,BR,-8.95,-72.786667,231.5
86871099999,MARIA DA FE,2016-07-04,2020-04-07,null,BR,-22.3166666,-45.3666666,1277.5
82030599999,MARILIA,2007-10-16,2019-12-18,null,BR,-22.196892,-49.9264,646.78
86899099999,MARINGA,2016-07-04,2020-04-07,null,BR,-23.405,-51.9327778,543.5
83437099999,MARIO RIBEIRO,1973-01-01,2020-04-07,null,BR,-16.706925,-43.8189,667.81
83779099999,MARTE,1986-10-05,2020-04-07,null,BR,-23.509119,-46.637753,721.76
83779199999,MARTE (CIV/MIL),1996-01-01,1996-12-31,null,BR,-23.517,-46.633,722
83214099999,MATUPA *,1993-01-03,1993-01-03,null,BR,-10.25,-54.9166666,-999.9
81734099999,MAUES,2016-07-04,2020-03-25,null,BR,-3.4,-57.6666666,36.5
81739099999,MEDICILANDIA,2016-07-04,2020-04-07,null,BR,-3.5166666,-52.9666666,252.5
86751099999,MINEIROS,2016-07-04,2020-04-07,null,BR,-17.5666666,-52.6,707.5
82599199999,MINISTRO VICTOR KONDER INTL,2005-05-02,2020-04-07,null,BR,-26.879999,-48.65139,5.48
86807099999,MIRANDA,2016-07-04,2020-04-07,null,BR,-20.4,-56.4333333,141.5
86720099999,MOCAMBINHO,2016-07-04,2020-04-07,null,BR,-15.0833333,-44.0166666,461.5
83389099999,MOCAMBINHO,1990-01-19,1991-09-10,null,BR,-15.05,-44.0166666,452
86693099999,MONTALVANIA,2016-07-04,2020-04-07,null,BR,-14.4,-44.4,513.5
82181099999,MONTE ALEGRE,1991-09-09,2013-07-10,null,BR,-2,-54.0833333,146
86670099999,MONTE ALEGRE DE GOIAS,2016-07-04,2019-12-03,null,BR,-13.25,-46.8833333,1254.5
83388099999,MONTE AZUL,1990-01-19,2011-07-28,null,BR,-15.0833333,-42.75,603
82091099999,MONTE DOURADO,2007-06-29,2020-02-14,null,BR,-0.889839,-52.60225,206.34
83999599999,MONTE DOURADO,1987-06-29,1987-11-18,null,BR,-0.883,-52.6,200
82336599999,MONTE DOURADO,2007-06-29,2009-08-07,null,BR,-0.883,-52.6,206
86870099999,MONTE VERDE,2016-07-04,2020-04-07,null,BR,-22.8666666,-46.05,661.5
81914099999,MONTEIRO,2016-07-04,2020-04-07,null,BR,-7.9,-37.1166666,606.5
86740099999,MONTES CLAROS,2016-07-04,2020-04-07,null,BR,-16.7166666,-43.8666666,647.79
81832099999,MORADA NOVA,2016-07-04,2020-04-07,null,BR,-5.1333333,-38.35,45.1
86934099999,MORRETES,2016-07-05,2020-04-07,null,BR,-25.5166666,-48.8166666,60.5
86755099999,MORRINHOS,2016-07-04,2020-04-07,null,BR,-17.7166666,-49.1,772.92
83184099999,MORRO DO CHAPEU,1995-01-10,1997-03-11,null,BR,-11.2166666,-41.2166666,1005
81834099999,MOSSORO,2016-07-30,2020-04-02,null,BR,-5.0833333,-37.3666666,37.5
86852099999,MURIAE,2016-07-04,2020-04-07,null,BR,-21.1,-42.3833333,271.5
86768099999,NHUMIRIM,2016-07-04,2020-04-07,null,BR,-18.9833333,-56.6166666,105.5
86690099999,NIQUELANDIA,2016-07-04,2018-05-07,null,BR,-14.4666666,-48.45,584.5
86901099999,NOVA FATIMA,2016-07-04,2020-04-07,null,BR,-23.4166666,-50.5833333,669.5
86889099999,NOVA FRIBURGO,2016-07-04,2020-04-07,null,BR,-22.3330556,-42.6772222,1047.5
86663099999,NOVA MARINGA,2016-07-04,2020-04-07,null,BR,-13.0333333,-57.1,354.5
86919099999,NOVA TEBAS,2016-07-04,2020-04-07,null,BR,-24.4333333,-51.9666666,655.5
86665099999,NOVA UBIRATA,2016-07-04,2019-12-04,null,BR,-13.4166666,-54.75,519.5
86785099999,NOVA VENECIA,2016-07-05,2020-04-07,null,BR,-18.7,-40.3833333,155.5
83319099999,NOVA XAVANTINA,1973-01-01,2013-07-11,null,BR,-14.7,-52.35,315
86938099999,NOVO HORIZONTE,2016-07-04,2020-03-06,null,BR,-26.4,-52.85,961.5
86643099999,NOVO MUNDO,2016-07-04,2020-04-07,null,BR,-12.5166666,-58.2333333,432.5
81784099999,NOVO REPARTIMENTO,2016-07-12,2020-04-07,null,BR,-4.25,-49.9333333,114.5
82178099999,OBIDOS,1991-09-18,1991-09-18,null,BR,-1.9166666,-55.5166666,37
81869099999,OEIRAS,2016-07-04,2020-04-07,null,BR,-6.9666666,-42.15,157.5
82017099999,OIAPOQUE,1986-11-03,2020-04-07,null,BR,3.855486,-51.796867,19.2
81910099999,OURICURI,2016-07-04,2020-04-07,null,BR,-7.5333333,-40.0333333,465.5
86866099999,OURINHOS,2016-07-04,2020-04-07,null,BR,-22.95,-49.9,449.5
86823099999,OURO BRANCO,2016-07-04,2020-04-07,null,BR,-20.55,-43.75,1062.5
81742099999,PACAJA,2016-07-05,2019-12-04,null,BR,-3.85,-50.6333333,109.5
83364099999,PADRE RICARDO REMETTER,1990-08-26,1990-08-26,null,BR,-15.7833333,-56.0666666,141
81957099999,PALMARES,2016-07-04,2020-04-07,null,BR,-8.6666666,-35.5666666,181.5
86607099999,PALMAS,2016-07-04,2020-04-07,null,BR,-10.1833333,-48.3,281.5
83033099999,PALMAS,1997-05-28,1997-06-14,null,BR,-10.1833333,-48.3,281
83065099999,PALMAS AERO,2005-06-29,2007-10-29,null,BR,-10.2833333,-48.35,236
86953099999,PALMEIRA DAS MISSOES,2016-07-07,2020-04-07,null,BR,-27.9166666,-53.3166666,643.5
81995099999,PALMEIRA DOS INDIOS,2016-07-04,2020-04-07,null,BR,-9.4166666,-36.6166666,276.5
82992099999,PALMEIRO DOS INDIOS,1997-06-13,1997-06-13,null,BR,-9.45,-36.7,275
83583099999,PAMPULHA CARLOS DRUMMOND DE ANDRADE,1951-01-01,2020-04-07,null,BR,-19.851181,-43.950628,789.12
81994099999,PAO DE ACUCAR,2016-07-06,2020-04-07,null,BR,-9.7666666,-37.45,20.5
83479099999,PARACATU,1989-12-09,2009-01-23,null,BR,-17.2166666,-46.8666666,711
81745099999,PARAGOMINAS,2016-07-05,2020-04-07,null,BR,-3.0166666,-47.35,102.5
86650099999,PARANA,2016-07-04,2020-04-07,null,BR,-12.6166666,-47.9833333,276.5
83844099999,PARANAGUA,1973-02-04,2020-04-01,null,BR,-25.5166666,-48.5166666,5
83565099999,PARANAIBA,1990-11-27,1996-05-01,null,BR,-19.7,-51.1833333,331
86792099999,PARANAIBA,2016-07-05,2020-02-14,null,BR,-19.7,-51.1833333,425.5
86862099999,PARANAPOEMA,2016-07-04,2020-04-07,null,BR,-22.65,-52.1333333,312.5
86684099999,PARANATINGA,2016-07-04,2020-02-24,null,BR,-14.4166666,-54.0333333,475.5
86913099999,PARATI,2016-07-04,2020-04-07,null,BR,-23.2233333,-44.7266667,5.5
86732099999,PARAUNA,2016-07-04,2020-04-07,null,BR,-16.9625,-50.4252778,679.5
81703099999,PARINTINS,2016-07-04,2020-03-25,null,BR,-2.6388888,-56.7561111,36.5
82240099999,PARINTINS,1974-06-20,2013-07-10,null,BR,-2.6333333,-56.7333333,29
81752099999,PARNAIBA,2016-07-04,2020-04-07,null,BR,-3.0666666,-41.7833333,58.5
82287099999,PARNAIBA,1977-11-19,1996-09-09,null,BR,-3.0833333,-41.7833333,22
82288099999,PARNAIBA PREFEITO DR JOAO SILVA FILHO,1943-05-12,2020-04-07,null,BR,-2.893747,-41.731961,4.87
81963099999,PARQUE ESTADUAL CHANDLESS,2016-07-04,2019-12-04,null,BR,-9.3666666,-69.9333333,207.5
86873099999,PASSA QUATRO,2016-07-04,2020-04-07,null,BR,-22.4,-44.9666666,1041.5
86963099999,PASSO FUNDO,2016-07-04,2020-04-07,null,BR,-28.2294444,-52.4038889,685.5
86819099999,PASSOS,2016-07-04,2020-04-07,null,BR,-20.75,-46.6333333,785.5
82791099999,PATOS,1991-09-09,1997-06-12,null,BR,-7.0166666,-37.2666666,249
81913099999,PATOS,2016-07-04,2020-04-07,null,BR,-7.0833333,-37.2666666,282
83531099999,PATOS DE MINAS,1989-12-27,2005-06-04,null,BR,-18.6,-46.5166666,940
86778099999,PATROCINIO,2016-07-04,2020-04-07,null,BR,-19,-46.9833333,964.5
81950099999,PAULISTANA,2016-07-06,2020-04-07,null,BR,-8.1333333,-41.15,375.5
82882099999,PAULISTANA,1996-09-09,1996-09-09,null,BR,-8.1333333,-41.1333333,375
82986099999,PAULO AFONSO,1974-06-26,2020-04-07,null,BR,-9.400878,-38.250575,269.13
81993099999,PAULO AFONSO,2016-07-04,2017-03-13,null,BR,-9.3666666,-38.2166666,254.19
83393099999,PEDRA AZUL,1977-11-29,1994-04-20,null,BR,-16,-41.2833333,649
81941099999,PEDRO AFONSO,2016-07-05,2020-04-07,null,BR,-8.9666666,-48.1833333,190.5
82863099999,PEDRO AFONSO,1990-02-14,2013-07-11,null,BR,-8.9666666,-48.1833333,187
86649099999,PEIXE,2016-07-04,2020-03-25,null,BR,-12.0166666,-48.55,243.5
83228099999,PEIXE,1990-02-14,2013-07-11,null,BR,-12.05,-48.5333333,250
83985099999,PELOTAS,1973-06-19,2020-04-07,null,BR,-31.718353,-52.327689,17.98
82983099999,PETROLINA,1974-01-19,2002-06-10,null,BR,-9.3833333,-40.4833333,370
81991099999,PETROLINA,2016-07-05,2020-04-07,null,BR,-9.3833333,-40.8,370.46
86673099999,PIATA,2016-07-04,2019-12-04,null,BR,-13.15,-41.7666666,1291.5
86876099999,PICO DO COUTO,2016-07-04,2019-12-04,null,BR,-22.4666666,-43.2833333,1778.5
82780099999,PICOS,1991-09-09,2013-07-11,null,BR,-7.0666666,-41.4833333,208
81908099999,PICOS,2016-07-04,2020-04-07,null,BR,-7.0708333,-41.4041667,234.5
82398099999,PINTO MARTINS INTL,1943-04-17,2020-04-07,null,BR,-3.776283,-38.532556,24.99
86868099999,PIRACICABA,2016-09-05,2020-04-07,null,BR,-22.7,-47.45,572.5
83483099999,PIRAPORA,1977-05-18,1993-03-11,null,BR,-17.3333333,-44.95,505
86759099999,PIRAPORA,2016-07-04,2020-04-07,null,BR,-17.25,-44.8333333,504.5
83376099999,PIRENOPOLIS,1989-11-23,2001-10-09,null,BR,-15.85,-48.9666666,730
86756099999,PIRES DO RIO,2016-07-04,2020-04-07,null,BR,-17.3,-48.2833333,753.5
81794099999,PIRIPIRI,2016-09-18,2020-04-07,null,BR,-4.2833333,-41.8,162.5
82480099999,PIRIPIRI,1997-09-07,1997-09-07,null,BR,-4.2666666,-41.7833333,161
81737099999,PLACAS,2016-07-04,2020-03-08,null,BR,-3.8666666,-54.2166666,97.5
86926099999,PLANALTO,2016-07-04,2020-04-07,null,BR,-25.7166666,-53.75,347.5
86614099999,POCO VERDE,2016-07-04,2020-04-07,null,BR,-10.7333333,-38.1,363.5
83644099999,POCOS DE CALDAS,1996-01-01,2020-04-07,null,BR,-21.843014,-46.567917,1260.34
83570099999,POMPEU,1989-12-09,1998-08-05,null,BR,-19.2166666,-45,691
83663099999,PONTA DA ARMACAO,1980-09-02,1981-12-22,null,BR,-22.8833333,-43.0333333,2
82332099999,PONTA PELADA,1973-01-01,2020-04-07,null,BR,-3.146042,-59.9863,81.38
86857099999,PONTA PORA,2016-07-05,2020-04-07,null,BR,-22.5333333,-55.5333333,651.5
86702099999,PONTES E LACERDA,2016-07-04,2019-12-04,null,BR,-15.25,-59.35,257.5
86988099999,PORTO ALEGRE,2016-07-05,2020-04-07,null,BR,-30.05,-51.166667,48.47
82184099999,PORTO DE MOZ,1973-01-01,1988-02-13,null,BR,-1.7333333,-52.2333333,16
86704099999,PORTO ESTRELA,2016-07-05,2020-04-07,null,BR,-15.3247222,-57.2263889,146.5
86833099999,PORTO MURTINHO,2016-07-04,2020-03-31,null,BR,-21.7,-57.55,86.5
83064099999,PORTO NACIONAL,1977-11-29,1995-02-28,null,BR,-10.7166666,-48.5833333,239
83063099999,PORTO NACIONAL,1973-01-01,2015-11-10,null,BR,-10.719417,-48.399736,265.17
83460099999,PORTO SEGURO,2007-07-17,2020-04-07,null,BR,-16.438639,-39.080917,51.2
86745099999,PORTO SEGURO,2016-07-04,2020-04-07,null,BR,-16.3833333,-39.1833333,86.5
83672399999,PORTO SEGURO,2007-07-17,2011-04-14,null,BR,-16.4333333,-39.0666666,51
82771599999,PORTO URUCU AIRPORT,2013-01-08,2013-07-31,null,BR,-4.8833333,-65.35,64.01
81932099999,PORTO VELHO,2016-07-04,2019-09-21,null,BR,-8.8,-63.85,99.5
82825099999,PORTO VELHO,1973-01-06,1997-03-28,null,BR,-8.7666666,-63.9166666,95
81921099999,PORTO WALTER,2016-07-04,2020-04-06,null,BR,-8.2666666,-72.75,205.5
83332099999,POSSE,1990-02-14,1996-10-27,null,BR,-14.1,-46.3666666,826
86692099999,POSSE,2016-07-04,2020-04-07,null,BR,-14.0833333,-46.3666666,835.5
83358099999,POXOREO (POXOREU),1979-02-01,2004-09-02,null,BR,-15.8333333,-54.3833333,450
86842099999,PRADOPOLIS,2016-07-04,2020-04-07,null,BR,-21.3383333,-48.1138889,545.5
82564099999,PREFEITO RENATO MOREIRA,1977-11-19,2020-04-07,null,BR,-5.531292,-47.46005,131.36
81729099999,PREGUICAS,2016-07-04,2020-03-25,null,BR,-3.3,-60.6333333,20.5
81699099999,PRESIDENTE FIGUEIREDO,2016-07-04,2020-04-07,null,BR,-2.0563888,-60.0255556,93.5
82795099999,PRESIDENTE JOAO SUASSUNA,1973-01-01,2020-04-07,null,BR,-7.269917,-35.896364,501.7
83378099999,PRESIDENTE JUSCELINO KUBITSCHEK,1961-01-01,2020-04-07,null,BR,-15.862583,-47.912666,1060.39
86853099999,PRESIDENTE KENNEDY,2016-07-04,2020-04-07,null,BR,-21.1,-41.0333333,81.5
82917099999,PRESIDENTE MEDICI,1983-12-18,2020-04-07,null,BR,-9.869158,-67.894072,193.24
83716099999,PRESIDENTE PRUDENTE,1973-01-01,2020-04-07,null,BR,-22.175056,-51.424639,450.18
86863099999,PRESIDENTE PRUDENTE,2016-07-04,2020-04-07,null,BR,-22.1166666,-51.4,437.05
83809399999,PROFESSOR URBANO ERNESTO STUMPF,1990-02-07,2020-04-07,null,BR,-23.229172,-45.861508,646.17
83097099999,PROPRIA,1996-08-04,1998-01-12,null,BR,-10.2,-36.8666666,19
86982099999,QUARAI,2016-07-04,2020-04-07,null,BR,-30.3686111,-56.4372222,125.5
86612099999,QUEIMADAS,2016-07-04,2020-04-07,null,BR,-10.9833333,-39.6166666,316.5
86647099999,QUERENCIA,2016-07-04,2020-04-07,null,BR,-12.6333333,-52.2166666,383.5
82586099999,QUIXERAMOBIM,1974-06-30,1997-09-07,null,BR,-5.2,-39.3,212
81831099999,QUIXERAMOBIM,2016-07-04,2020-03-28,null,BR,-5.1666666,-39.2833333,219.5
86864099999,RANCHARIA,2016-07-04,2020-04-07,null,BR,-22.3666666,-50.9666666,351.5
82900099999,RECIFE,1974-06-21,1997-03-28,null,BR,-8.05,-34.9166666,7
81958099999,RECIFE,2016-07-04,2020-04-07,null,BR,-8.05,-34.95,11.5
82898199999,RECIFE  BRAZIL/IBURA FLD,1943-08-01,1946-07-31,null,BR,-8.116,-34.916,9
83767099999,REGIONAL DE MARINGA SILVIO NAME JUNIOR,1990-10-16,2020-04-07,null,BR,-23.476392,-52.016406,544.98
82979099999,REMANSO,1991-11-20,1997-01-03,null,BR,-9.6333333,-42.1,401
81990099999,REMANSO,2016-07-04,2020-04-07,null,BR,-9.6166666,-42.0833333,402.5
83738099999,RESENDE,1977-11-15,1988-10-31,null,BR,-22.4833333,-44.4666666,440
86874099999,RESENDE,2016-07-04,2020-04-07,null,BR,-22.4511111,-44.4447222,453.5
82915099999,RIO BRANCO,1973-07-30,1994-09-03,null,BR,-9.9666666,-67.8,160
81965099999,RIO BRANCO,2016-09-25,2020-03-12,null,BR,-9.95,-68.1666666,221.5
86836099999,RIO BRILHANTE,2016-07-04,2020-04-07,null,BR,-21.7833333,-54.5333333,330.5
83743099999,RIO DE JANEIRO,1973-01-09,1988-10-31,null,BR,-22.9166666,-43.1666666,5
86914099999,RIO DE JANEIRO-MARAMBAIA,2016-07-04,2019-12-04,null,BR,-23.05,-43.6,11.2
86879099999,RIO DE JANEIRO-VILA MILITAR,2016-07-04,2019-12-04,null,BR,-22.8608333,-43.4111111,46.5
86944099999,RIO DO CAMPO,2016-07-04,2020-04-07,null,BR,-26.9333333,-50.15,593.5
86945099999,RIO NEGRINHO,2016-07-04,2020-04-07,null,BR,-26.25,-49.5833333,870.5
86978099999,RIO PARDO,2016-07-05,2020-04-07,null,BR,-29.8666666,-52.3833333,112.5
86721099999,RIO PARDO DE MINAS,2016-07-04,2020-04-07,null,BR,-15.7166666,-42.4333333,854.5
